,rid,smiles,category
20735,R1010730,[*]c1cn(-c2ccc(OC(=O)Cc3ccsc3)cc2)cc1[*],known
20736,R1010731,[*]c1[nH]c2ccccc2c1[*],known
20737,R1010732,[*]c1ccc([*])n1CC(=O)OC,known
20738,R1010733,[*]c1ccc([*])n1CCC(=O)OC,known
20739,R1010734,[*]c1ccc([*])n1C(C)C(=O)OC,known
20740,R1010735,[*]c1ccc([*])n1C(C)C(=O)OC(C)C(=O)OCC,known
20741,R1010736,[*]c1ccc([*])n1CCC(=O)OC(C)C(=O)OCC,known
20743,R1010737,[*]Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN([*])c2ccccc2)c1O,known
20744,R1010738,[*]Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN([*])C)c1O,known
20746,R1010739,[*]c1ccc(C(c2ccc(-c3nc4cc(-c5ccc6nc([*])[nH]c6c5)ccc4[nH]3)cc2)(C(F)(F)F)C(F)(F)F)cc1,known
20749,R1010740,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc4c(c3)c3cc([*])ccc3n4CCCCCCCC)cc2)cc1,known
20750,R1010741,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc6c(c5)c5cc([*])ccc5n6CCCCCCCC)ccc3n4CCCCCCCC)cc2)cc1,known
20751,R1010742,[*]c1ccc(-c2cc3c(cc2OC)-c2cc(OC)c(-c4ccc(N([*])c5ccc(CCCC)cc5)cc4)cc2C3(CCCCCC)CCCCCC)cc1,known
20752,R1010743,[*]C1C=CC(=N)C(N2CCN([*])CC2)=C1,known
20753,R1010744,[*]CCN([*])C(=O)CCCCCCCCC,known
20755,R1010745,[*]c1ccc2nc(-c3cccc(-c4cc(-c5ccccc5)c5cc(-c6cc(OCCCCCCCCCCCC)c([*])cc6OCCCCCCCCCCCC)ccc5n4)c3)cc(-c3ccccc3)c2c1,known
20756,R1010746,[*]c1[nH]c2ccc(Br)cc2c1[*],known
20757,R1010747,[*]C1Nc2ccc(C)cc2C1[*],known
20758,R1010748,[*]C=Cc1cc2c(cc1CCCCCC)c1cc(CCCCCC)c([*])cc1n2CCCCCCCC,known
20759,R1010749,[*]C=Cc1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(C=Cc3nc([*])c(C#N)c(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)c3C#N)ccc1-2,known
20760,R1010750,[*]C=Cc1nc(C=Cc2ccc3c(c2)c2cc([*])ccc2n3CCCCCC)c(C#N)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c1C#N,known
20762,R1010751,[*]C=Cc1cc(CCCCCCCCCCCCCCCC)c(C=Cc2nc([*])c(C#N)c(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c2C#N)cc1CCCCCCCCCCCCCCCC,known
20763,R1010752,[*]Nc1cc(C(=O)O)c([*])cc1OC,known
20764,R1010753,[*]C=NN(CCCC)c1ccc(S(=O)(=O)c2ccc(N(CCCC)N=Cc3ccc4c(c3)c3cc([*])ccc3n4CC)cc2)cc1,known
20765,R1010754,[*]C=NN(CCCC)c1ccc(S(=O)(=O)c2ccc(N(CCCC)N=Cc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,known
20766,R1010755,[*]c1[nH]c2ccc(C#N)cc2c1[*],known
20767,R1010756,[*]Nc1ccc([*])cc1OCCCCCCCCCC,known
20768,R1010757,[*]Nc1ccc([*])cc1OCCCCCCCCCCCC,known
20769,R1010758,[*]Nc1ccc([*])cc1OCCCCCCCCCCCCCCCC,known
20770,R1010759,[*]Nc1ccc([*])nc1,known
20771,R1010760,[*]Nc1cnc([*])c(O)c1,known
20772,R1010761,[*]c1ccc(C(=O)CNc2ccc(NCC(=O)c3ccc(S([*])(=O)=O)cc3)cc2)cc1,known
20773,R1010762,[*]c1ccc(C(=O)CNc2cccc(NCC(=O)c3ccc(S([*])(=O)=O)cc3)c2)cc1,known
20774,R1010763,[*]c1ccc(C(=O)CNc2ccccc2NCC(=O)c2ccc(S([*])(=O)=O)cc2)cc1,known
20775,R1010765,[*]c1ccc(NCC(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)CNc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,known
20776,R1010766,[*]c1ccc(C(=O)CNNCC(=O)c2ccc(S([*])(=O)=O)cc2)cc1,known
20778,R1010767,[*]c1ccc(C(=O)CNCCNCC(=O)c2ccc(S([*])(=O)=O)cc2)cc1,known
20780,R1010768,[*]c1ccc(C(=O)CNCCCNCC(=O)c2ccc(S([*])(=O)=O)cc2)cc1,known
20781,R1010769,[*]c1ccc(C(=O)CNCCCCCCCCNCC(=O)c2ccc(S([*])(=O)=O)cc2)cc1,known
20782,R1010770,[*]C(=O)c1cc(C(=O)c2ccc3[nH]c4ccc([*])cc4c3c2)c(C(=O)O)cc1C(=O)O,known
20783,R1010771,[*]C(=O)c1cc(C(=O)c2ccc3c(c2)c2cc([*])ccc2n3C(C)=O)c(C(=O)O)cc1C(=O)O,known
20784,R1010772,[*]N=Nc1ccc(Nc2ccc(C(=O)c3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,known
20786,R1010773,[*]Nc1ccc(C(=O)c2ccc(Nc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,known
20788,R1010774,[*]N=Cc1cc(-c2cc(C=Nc3cccnc3[*])c(O)c(OC)c2)cc(OC)c1O,known
20789,R1010775,[*]CC(O)CN([*])c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,known
20792,R1010776,[*]CCC(=O)CCc1cc([*])c2cccnc2c1,known
20793,R1010777,[*]CCN([*])C(=O)c1ccc(C(C)(C)C)cc1,known
20794,R1010778,[*]CCN([*])C(=O)C1(c2ccc(Cl)cc2)CCC1,known
20795,R1010779,[*]CCN([*])C(=O)Cc1ccc(C(F)(F)F)cc1,known
20796,R1010780,[*]CCN([*])C(=O)CSC,known
20797,R1010781,[*]CCN([*])C(=O)C(OC)(c1ccccc1)C(F)(F)F,known
20798,R1010782,[*]CCN([*])C(=O)c1ccc(SC(F)(F)F)cc1,known
20799,R1010783,[*]c1ccc2c([*])c(-c3ccccc3)[nH]c2c1,known
20800,R1010784,[*]C#CC#Cc1ccc2c3ccc([*])cc3n(CCCCCCCCCCCCCCCC)c2c1,known
20801,R1010785,[*]C#CC#Cc1ccc2c(c1)c1cc([*])ccc1n2CCCCCCCCCCCCCCCC,known
20802,R1010786,[*]C#CC#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc([*])c3n(CCCCCCCCCCCCCCCC)c12,known
20804,R1010787,[*]C#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc([*])c3n(CCCCCCCCCCCCCCCC)c12,known
20806,R1010788,[*]c1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc([*])c3n(CCCCCCCCCCCCCCCC)c12,known
20807,R1010789,[*]CCN([*])C(=O)c1ccccc1F,known
20809,R1010790,[*]CCN([*])C(=O)c1cccc(F)c1,known
20811,R1010791,[*]CCN([*])C(=O)c1ccc(F)cc1,known
20814,R1010792,[*]CCN([*])C(=O)c1cc(F)cc(F)c1,known
20816,R1010793,[*]CCN([*])C(=O)c1c(F)cccc1F,known
20819,R1010794,[*]CCN([*])C(=O)c1ccc(F)c(F)c1,known
20822,R1010795,[*]CCN([*])C(=O)c1cccc(F)c1F,known
20824,R1010796,[*]CCN([*])C(=O)c1cc(F)ccc1F,known
20827,R1010797,[*]CCN([*])C(=O)c1ccc(F)cc1F,known
20829,R1010798,[*]CCN([*])C(=O)c1c(F)cc(F)cc1F,known
20832,R1010799,[*]CCN([*])C(=O)c1cc(F)c(F)cc1F,known
20834,R1010800,[*]CCN([*])C(=O)c1c(F)ccc(F)c1F,known
20836,R1010801,[*]CCN([*])C(=O)c1cc(F)cc(F)c1F,known
20838,R1010802,[*]CCN([*])C(=O)c1ccc(F)c(F)c1F,known
20840,R1010803,[*]CCN([*])C(=O)c1cc(F)c(F)c(F)c1,known
20842,R1010804,[*]CCN([*])C(=O)c1cc(F)c(F)c(F)c1F,known
20844,R1010805,[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,known
20847,R1010806,[*]CCN([*])C(=O)c1c(F)c(F)cc(F)c1F,known
20849,R1010807,[*]CCN([*])C(=O)c1c(F)c(F)c(F)c(F)c1F,known
20851,R1010808,[*]c1ccc2c([*])c(C)[nH]c2c1,known
20852,R1010809,[*]N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C=NCCCCN=Cc4cc([*])ccc4O)c3)cc2)cc1,known
20853,R1010810,[*]Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,known
20856,R1010811,[*]Nc1ccc(C(=O)c2ccc(C(=O)c3ccc(Nc4ccc5c(c4)c4cc([*])ccc4n5CC(CC)CCCC)cc3)cc2)cc1,known
20858,R1010812,[*]N=Nc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc([*])cc5)cc4)cc3)cc2)cc1,known
20860,R1010813,[*]Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3ccc(Nc4ccc(C(=O)c5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)c2)cc1,known
20862,R1010814,[*]Nc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,known
20864,R1010815,[*]Nc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Nc4ccc(C(O)(c5ccccc5)c5ccc(C(O)(c6ccccc6)c6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,known
20865,R1010816,[*]Nc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Nc4ccc(C(=O)c5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,known
20866,R1010817,[*]Nc1ccc(Nc2ccc(C(O)(c3ccccc3)c3ccc(C(O)(c4ccccc4)c4ccc([*])cc4)cc3)cc2)cc1,known
20867,R1010818,[*]CCCCCCN(C)c1ccc(C(=O)c2ccc(N([*])C)cc2)cc1,known
20869,R1010819,[*]CCCN(C)c1ccc(C(=O)c2ccc(N([*])C)cc2)cc1,known
20870,R1010820,[*]CCCCCCCCN(C)c1ccc(C(=O)c2ccc(N([*])C)cc2)cc1,known
20871,R1010821,[*]c1ccc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(-c4ccc(N([*])c5ccc(N(c6ccc(C(C)(C)c7ccccc7)cc6)c6ccc(C(C)(C)c7ccccc7)cc6)cc5)cc4)ccc2-3)cc1,known
20872,R1010822,[*]C=Cc1ccc2c3ccc([*])cc3n(-c3ccc(OCCCCCCCCCC)c(OCCCCCCCCCC)c3)c2c1,known
20874,R1010823,[*]CC(CC)N([*])C(=O)CCCC,known
20877,R1010824,[*]N=c1c(=Nc2ccc([*])cc2)c2cccc3cccc1c32,known
20878,R1010825,[*]c1ccc(-c2ccc(-c3nnc([*])n3-c3ccc4c(c3)OCCOCCOCCOCCO4)cc2)cc1,known
20879,R1010826,[*]c1ccc(-c2ccc(-c3nnc([*])n3-c3ccc(OC)cc3)cc2)cc1,known
20880,R1010827,[*]c1ccc(-c2cc(OCCCCCCCC)c(-c3ccc(-c4nnc([*])n4-c4ccc5c(c4)OCCOCCOCCOCCO5)cc3)cc2OCCCCCCCC)cc1,known
20881,R1010828,[*]c1ccc(-c2cc(OCCCCCCCC)c(-c3ccc(-c4nnc([*])n4-c4ccc(OC)cc4)cc3)cc2OCCCCCCCC)cc1,known
20882,R1010829,[*]c1ccc(C#Cc2ccc(C#Cc3ccc(-c4nnc([*])n4-c4ccc5c(c4)OCCOCCOCCOCCO5)cc3)cc2)cc1,known
20883,R1010830,[*]c1ccc(C#Cc2ccc(C#Cc3ccc(-c4nnc([*])n4-c4ccc(OC)cc4)cc3)cc2)cc1,known
20884,R1010831,[*]CCN([*])CC,known
20885,R1010832,[*]CCN([*])CCCCCCCCCC,known
20886,R1010833,[*]CCN([*])Cc1ccccc1,known
20888,R1010834,[*]CCCN([*])C,known
20889,R1010835,[*]N=NNc1ccc(NN=Nc2ccc([*])cc2)cc1,known
20890,R1010836,[*]c1ccc([*])n1C(C(=O)OCC)n1cccc1,known
20891,R1010837,[*]c1ccc2cc([*])n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,known
20892,R1010838,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(C(=O)OCC)n1c2ccccc2c2ccccc21,known
20893,R1010839,[*]c1ccc([*])n1C(C(=O)OCC)n1c2ccccc2c2ccccc21,known
20894,R1010840,[*]c1ccc([*])n1C(C(=O)OCC)n1ccc2ccccc21,known
20895,R1010841,[*]c1ccc([*])n1C(C(=O)NO)n1cccc1,known
20896,R1010842,[*]c1ccc2cc([*])n(C(C(=O)NO)n3ccc4ccccc43)c2c1,known
20897,R1010843,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(C(=O)NO)n1c2ccccc2c2ccccc21,known
20898,R1010844,[*]c1ccc([*])n1C(C(=O)NO)n1c2ccccc2c2ccccc21,known
20899,R1010845,[*]c1ccc([*])n1C(C(=O)NO)n1ccc2ccccc21,known
20900,R1010846,[*]CCN([*])CCOCCOC,known
20901,R1010847,[*]c1cn(CCCNC(=O)CP(=O)(O)O)cc1[*],known
20902,R1010848,[*]c1ccc(-c2ccc(N([*])c3ccc(C(F)(F)F)cc3)cc2)cc1,known
20904,R1010849,[*]c1ccc(-c2ccc(N([*])c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)cc1,known
20906,R1010850,[*]CC(O)CN([*])c1ccc(N=Nc2ccc(Cl)cc2)cc1,known
20907,R1010851,[*]CC(O)CN([*])c1ccc(N=Nc2ccc(C#N)cc2)cc1,known
20908,R1010852,[*]CC(O)CN([*])c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,known
20909,R1010853,[*]CC(O)CN([*])c1cc(C)c(N=Nc2ccc(C#N)cc2)c(C)c1,known
20910,R1010854,[*]CC(O)CN([*])c1cc(C)cc(C)c1,known
20912,R1010855,[*]c1ccc(Nc2ccc(Nc3ccc(S([*])(=O)=O)cc3)cc2)cc1,known
20913,R1010856,[*]c1ccc(Nc2cccc(Nc3ccc(S([*])(=O)=O)cc3)c2)cc1,known
20914,R1010857,[*]c1ccc(Nc2ccc(C(c3ccc(Nc4ccc(S([*])(=O)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,known
20915,R1010858,[*]c1ccc(Nc2c(F)c(F)c(-c3c(F)c(F)c(Nc4ccc(S([*])(=O)=O)cc4)c(F)c3F)c(F)c2F)cc1,known
20916,R1010859,[*]c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S([*])(=O)=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,known
20917,R1010860,[*]c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S([*])(=O)=O)cc5)c(F)c4)c4ccccc4-c4ccccc43)cc2F)cc1,known
20918,R1010861,[*]c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S([*])(=O)=O)cc5)c(C)c4)c4ccccc4-c4ccccc43)cc2C)cc1,known
20919,R1010862,[*]CC(CC)N([*])C(=O)CC,known
20920,R1010863,[*]CC(CC)N([*])C(=O)CCCCCCCC,known
20921,R1010864,[*]CC(CC)N([*])C(=O)CCCCCCCCC,known
20922,R1010865,[*]CC(CC)N([*])C(=O)CCCCCCCCCCC,known
20923,R1010866,[*]N=P([*])(CCC)CCC,known
20924,R1010867,[*]N=P([*])(NC(C)C(=O)OCC)NC(C)C(=O)OCC,known
20925,R1010868,[*]CC(=O)CC([*])c1ccco1,known
20926,R1010869,[*]CC(=O)C([*])c1ccccc1,known
20930,R1010870,[*]CC(=O)C([*])c1ccc(F)cc1,known
20931,R1010871,[*]CC(=O)C([*])c1cccc(C)c1,known
20932,R1010872,[*]CC(=O)C([*])c1ccc(C)cc1,known
20933,R1010873,[*]CC(=O)C([*])C,known
20936,R1010875,[*]CC(=O)C([*])Cc1ccc2c(c1)OCO2,known
20937,R1010876,[*]CC(=O)C([*])Cc1c(F)c(F)c(F)c(F)c1F,known
20938,R1010877,[*]CC(=O)C1CCC([*])C1=O,known
20939,R1010878,[*]C(=O)C1C2CC(C(C(=O)OCC)=C2C(=O)OCC)C1[*],known
20940,R1010879,[*]C(=O)c1ccc(-c2ccc([*])cc2)cc1,known
20941,R1010880,[*]CC(=O)C1CCC([*])C(=O)C1,known
20942,R1010881,[*]c1ccc(C(=O)c2ccc(C(=O)c3ccc(S([*])(=O)=O)cc3)cc2)cc1,known
20945,R1010882,[*]c1ccc(C(=O)c2cccc(C(=O)c3ccc(S([*])(=O)=O)cc3)c2)cc1,known
20949,R1010883,[*]C(=O)C(O)c1ccc([*])cc1,known
20950,R1010884,[*]C=C1CCC(=Cc2ccc([*])cc2)C1=O,known
20952,R1010885,[*]C=C1CCCC(=Cc2ccc([*])cc2)C1=O,known
20954,R1010886,[*]CC(=O)C(C)C([*])c1ccc(O)c2ncccc12,known
20956,R1010887,[*]C=C1CCCC(=Cc2ccc(-c3cc(OCCCCCC)c(-c4ccc([*])cc4)cc3OCCCCCC)cc2)C1=O,known
20958,R1010888,[*]C(=O)c1cccc(C(=O)c2ccc(C=C3CCC(=Cc4ccc([*])cc4)C3=O)cc2)c1,known
20960,R1010889,[*]C(=O)c1ccc(C(=O)c2ccc(C=C3CCC(=Cc4ccc([*])cc4)C3=O)cc2)cc1,known
20961,R1010890,[*]C(=O)c1ccc(C=C2CCC(=Cc3ccc(C(=O)c4ccc(-c5ccc([*])cc5)cc4)cc3)C2=O)cc1,known
20962,R1010891,[*]C(=O)C(=O)c1ccc(C=C2CCC(=Cc3ccc([*])cc3)C2=O)cc1,known
20963,R1010892,[*]C(=O)CCCCC(=O)c1ccc(C=C2CCC(=Cc3ccc([*])cc3)C2=O)cc1,known
20964,R1010893,[*]C(=O)CCCCCCCCC(=O)c1ccc(C=C2CCC(=Cc3ccc([*])cc3)C2=O)cc1,known
20965,R1010894,[*]C(=O)c1cccc(C(=O)c2ccc(C=C3CCCC(=Cc4ccc([*])cc4)C3=O)cc2)c1,known
20966,R1010895,[*]C(=O)c1ccc(C(=O)c2ccc(C=C3CCCC(=Cc4ccc([*])cc4)C3=O)cc2)cc1,known
20967,R1010896,[*]C(=O)c1ccc(C=C2CCCC(=Cc3ccc(C(=O)c4ccc(-c5ccc([*])cc5)cc4)cc3)C2=O)cc1,known
20968,R1010897,[*]C(=O)C(=O)c1ccc(C=C2CCCC(=Cc3ccc([*])cc3)C2=O)cc1,known
20969,R1010898,[*]C(=O)CCCCC(=O)c1ccc(C=C2CCCC(=Cc3ccc([*])cc3)C2=O)cc1,known
20970,R1010900,[*]C(=O)C1=C([*])C2C=CC1C2,known
20972,R1010901,[*]C(=O)C1C2C=CC(C2)C1[*],known
20974,R1010902,[*]c1ccc(-c2ccc(S([*])(=O)=O)cc2)cc1,known
20975,R1010903,[*]CC(CC)S([*])(=O)=O,known
20977,R1010904,[*]CC(CCCC)S([*])(=O)=O,known
20978,R1010905,[*]OS(=O)(=O)c1cccc(S(=O)(=O)Oc2cccc([*])c2)c1,known
20979,R1010906,[*]OS(=O)(=O)c1cccc(P(C)(=O)c2cccc(S(=O)(=O)Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)c2)c1,known
20980,R1010907,[*]CCCS([*])=O,known
20981,R1010908,[*]OS(=O)(=O)c1cc(C)c([*])c(C)c1,known
20984,R1010909,[*]OS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)Oc3ccc(S(=O)(=O)c4ccc([*])cc4)cc3)cc2)cc1,known
20986,R1010910,[*]OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3ccc(Cc4ccc([*])cc4)cc3)cc2)cc1,known
20987,R1010911,[*]c1cccc(S(=O)(=O)NCCNS([*])(=O)=O)c1,known
20989,R1010912,[*]c1ccc(S(=O)(=O)NCCNS([*])(=O)=O)cc1,known
20990,R1010913,[*]c1cccc2c(S(=O)(=O)NCCNS([*])(=O)=O)cccc12,known
20991,R1010914,[*]c1ccc(-c2ccc(S(=O)(=O)NCCNS([*])(=O)=O)cc2)cc1,known
20992,R1010915,[*]c1cccc(S(=O)(=O)NCC(O)CNS([*])(=O)=O)c1,known
20993,R1010916,[*]c1cccc(S(=O)(=O)NCCCCCCNS([*])(=O)=O)c1,known
20996,R1010917,[*]c1ccc(S(=O)(=O)NCCCCCCNS([*])(=O)=O)cc1,known
20998,R1010918,[*]c1cccc2c(S(=O)(=O)NCCCCCCNS([*])(=O)=O)cccc12,known
20999,R1010919,[*]c1ccc2ccc(S(=O)(=O)NCCCCCCNS([*])(=O)=O)cc2c1,known
21000,R1010920,[*]c1ccc(-c2ccc(S(=O)(=O)NCCCCCCNS([*])(=O)=O)cc2)cc1,known
21001,R1010921,[*]c1cccc(S(=O)(=O)NCc2ccc(CNS([*])(=O)=O)cc2)c1,known
21002,R1010922,[*]CCCCCCS(=O)(=O)NCCCCCCNS([*])(=O)=O,known
21003,R1010923,[*]C1CCC(S(=O)(=O)NCCCCCCNS([*])(=O)=O)CC1,known
21004,R1010924,[*]OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc([*])cc4)CCCC3)cc2)ccc1C,known
21006,R1010925,[*]OS(=O)(=O)c1cccc(S(=O)(=O)Oc2ccc(C3(c4ccc([*])cc4)CCCCC3)cc2)c1,known
21007,R1010926,[*]OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc([*])cc4)CCCCC3)cc2)ccc1C,known
21008,R1010927,[*]OS(=O)(=O)c1cccc(S(=O)(=O)Oc2ccc(C(C)(CC)c3ccc([*])cc3)cc2)c1,known
21009,R1010928,[*]OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc([*])c(C)c4)CCCCC3)cc2C)ccc1C,known
21010,R1010929,[*]c1cccc(S(=O)(=O)NCCCNS([*])(=O)=O)c1,known
21013,R1010930,[*]c1cccc(S(=O)(=O)NCCCCNS([*])(=O)=O)c1,known
21015,R1010931,[*]c1cccc(S(=O)(=O)NCCCCCNS([*])(=O)=O)c1,known
21018,R1010932,[*]c1ccc(C(C#N)(c2ccc(C(C#N)(c3ccc(S([*])(=O)=O)cc3)N3CCOCC3)cc2)N2CCOCC2)cc1,known
21019,R1010933,[*]c1ccc(C(C#N)(c2cccc(C(C#N)(c3ccc(S([*])(=O)=O)cc3)N3CCOCC3)c2)N2CCOCC2)cc1,known
21020,R1010934,[*]CC=CC(CC)S([*])(=O)=O,known
21022,R1010935,[*]CC=C(C)C(C)S([*])(=O)=O,known
21025,R1010936,[*]CC=CC(C)S([*])(=O)=O,known
21028,R1010937,[*]CC(C)=CC(C)S([*])(=O)=O,known
21030,R1010938,[*]CC=C(C)CS([*])(=O)=O,known
21032,R1010939,[*]CC=CCS([*])(=O)=O,known
21034,R1010940,[*]CC(CC(C)C)S([*])(=O)=O,known
21036,R1010941,[*]C1C2CCC(C2)C1S([*])(=O)=O,known
21038,R1010942,[*]c1ccc(S([*])(=O)=O)cc1,known
21044,R1010943,[*]c1c(C)cc(C(C)(C)c2cc(C)c(S([*])(=O)=O)c(C)c2)cc1C,known
21045,R1010944,[*]OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc([*])cc5)CCCCC4)cc3)cc2)cc1,known
21046,R1010945,[*]OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc([*])cc5)CCCCC4)cc3)cc2)cc1,known
21047,R1010946,[*]OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c([*])c(Br)c5)CCCCC4)cc3Br)cc2)cc1,known
21048,R1010947,[*]OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c([*])c(Br)c5)CCCCC4)cc3Br)cc2)cc1,known
21049,R1010948,[*]CC(Cc1ccccc1)S([*])(=O)=O,known
21050,R1010949,[*]OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc([*])cc5)CC5CCC4C5)cc3)cc2)cc1,known
21051,R1010950,[*]OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc([*])cc5)CC5CCC4C5)cc3)cc2)cc1,known
21052,R1010951,[*]OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c([*])c(Br)c5)CC5CCC4C5)cc3Br)cc2)cc1,known
21053,R1010952,[*]OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c([*])c(Br)c5)CC5CCC4C5)cc3Br)cc2)cc1,known
21054,R1010953,[*]C1=C(CCCCCC)C(CCCCCC)=C(c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc([*])ccc2-3)S1(=O)=O,known
21055,R1010954,[*]c1cc(-c2ccc(OCCCCCCCCCCS(=O)(=O)O)c(S([*])(=O)=O)c2)ccc1OCCCCCCCCCCS(=O)(=O)O,known
21056,R1010955,[*]c1ccc(S(=O)(=O)c2ccc(S([*])(=O)=O)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,known
21057,R1010956,[*]C(C)C=CC(C)S([*])(=O)=O,known
21058,R1010957,[*]C(C)C=C(C)C(C)S([*])(=O)=O,known
21059,R1010958,[*]C1C=CC(S([*])(=O)=O)C1,known
21061,R1010959,[*]C1C=CC(S([*])(=O)=O)CC1,known
21063,R1010960,[*]CCc1ccc([*])c(CCCC)c1,known
21064,R1010961,[*]CCCCc1ccc([*])cc1,known
21065,R1010962,[*]c1ccc(-c2ccc([*])c(Cl)c2)cc1Cl,known
21066,R1010963,[*]c1ccc(-c2ccc([*])c(C)c2)cc1C,known
21067,R1010964,[*]c1ccc(-c2ccc([*])c(C(=O)O)c2)cc1C(=O)O,known
21068,R1010965,[*]CCc1cc(OC)c([*])cc1OC,known
21069,R1010966,[*]CCc1cc(O)c([*])cc1O,known
21070,R1010967,[*]c1ccc(C(C#N)(C(=O)OCCCC)C([*])(C#N)C(=O)OCCCC)cc1,known
21072,R1010968,[*]c1ccc(C(C#N)(C(=O)OC)C([*])(C#N)C(=O)OC)cc1,known
21074,R1010969,[*]c1ccc(C(C#N)(C(=O)OCC)C([*])(C#N)C(=O)OCC)cc1,known
21076,R1010970,[*]CCc1ccc([*])c(F)c1,known
21077,R1010971,[*]Cc1cccc([*])c1O,known
21078,R1010972,[*]c1ccc(C(C#N)(C(=O)OCC(C)C)C([*])(C#N)C(=O)OCC(C)C)cc1,known
21079,R1010973,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,known
21081,R1010974,[*]c1ccc(C(C#N)(C#N)C([*])(C#N)C#N)cc1,known
21082,R1010975,[*]C=Cc1cc(OC)c([*])cc1OC,known
21083,R1010976,[*]C=Cc1cc(OCC)c([*])cc1OCC,known
21084,R1010977,[*]C=Cc1cc(C)c([*])cc1C,known
21085,R1010978,[*]C=Cc1cc(Cl)c([*])cc1Cl,known
21086,R1010979,[*]C=Cc1cc(OCCCCCC)c([*])cc1OCCCCCC,known
21087,R1010980,[*]c1cccc([*])c1N,known
21088,R1010981,[*]c1cc([*])cc(C23CC4CC(CC(C4)C2)C3)c1,known
21090,R1010982,[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,known
